,Undifferentiated,Neutrophil,Monocyte,Baso,Erythroid,Mast,Meg,Eos,Ccr7_DC,Lymphoid,pDC
20272,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20273,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20274,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20278,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20279,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20280,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20281,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20282,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20287,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20288,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20289,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20290,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20291,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20292,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20293,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20307,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20308,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20330,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20331,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20332,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20342,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20343,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20344,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20345,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20346,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20347,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20348,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20349,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20350,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20354,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20355,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20356,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20368,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20376,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20379,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20380,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20381,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20382,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20383,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20384,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20385,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20386,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20387,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20388,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20389,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20390,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20391,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20392,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20393,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20414,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20415,9.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20416,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20417,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20418,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20425,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20426,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20427,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20433,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20434,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20435,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20436,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20437,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20438,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20439,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20440,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20451,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20452,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
20453,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20454,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20455,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20462,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20463,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20464,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20465,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20466,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20467,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20468,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20469,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20481,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20482,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20483,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20484,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20485,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20486,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20496,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20500,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20501,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20502,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20503,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20504,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20505,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20506,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20507,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20515,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20523,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20526,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20527,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20528,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20529,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20530,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20531,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20532,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20533,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20568,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20572,7.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20573,7.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20574,7.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20591,7.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20602,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20603,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20604,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20605,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20606,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20607,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20608,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20609,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20610,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20622,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20623,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20624,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20625,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20626,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20627,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20628,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20633,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20634,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20635,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20636,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20637,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20646,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20647,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20648,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20651,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20661,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20666,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20677,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20678,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20721,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20722,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20743,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20744,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20754,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20758,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20764,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20765,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20768,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20769,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20770,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20771,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20780,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20781,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20782,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20783,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20792,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20793,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20794,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20795,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20796,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20797,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20798,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20799,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20803,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20817,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20821,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20822,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20823,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20839,4.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20870,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20890,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20912,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20916,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20917,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20923,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20928,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20930,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20943,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20944,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20965,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20966,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20976,9.0,6.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
20977,9.0,6.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
21007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21015,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21022,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21026,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21027,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21028,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21029,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21030,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21031,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21032,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21035,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21036,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21048,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21049,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21050,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21056,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21057,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21058,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21059,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21060,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21061,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21062,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21063,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21064,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21065,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21066,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21067,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21068,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21069,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21070,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21071,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
